,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
251,TRAVEL,<p>es el placa bueno? es el escuela bueno^ es el hotelo safe? </p>,A1,3746614,27,G4786512,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N3,I-NE,4456,,,,2021-06-25,3-I-SE
252,TRAVEL,<p>¿Holá Señor^</p><p><br></p><p>¿Como es Ecuador? ¿Que es comida? ¿Que es temperatúre? Es aburrida or es tranquilá?</p>,A1,3746548,20,C4786412,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N4,I-MM,3400,,,,2021-06-25,3-I-SE
253,TRAVEL,<p>yo travel agent travel to LAX Or visitar familia.</p>,A1,3746530,8,K4786394,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N2,I-NE,4480,,,,2021-06-25,4-I-NE
254,TRAVEL,<p>Hola! De donde Ecaudor? Es divertido? Es interesante? </p>,A1,3746527,34,U4786391,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N4,I-SE,3400,,,,2021-06-25,3-I-SE
255,TRAVEL,,A1,3746518,1,Y4786382,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,Below N1,I-NE,4435,,,,2021-06-25,4-I-NE
256,TRAVEL,<p>what are your diftent cultures you have^ and holidays you celibibrate? What are some tridistions you have? What type of food do you eat? And finally^ what is the wether their like?</p>,A1,3746515,31,B4786379,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,Below N1,I-NE,4141,,,,2021-06-25,2-I-MM
257,TRAVEL,<p>Dear travel agent^<br></p><p><br></p><p>What is visiting eucador and what do they do?^ How do you become a visiting ecuador?^ what careers can you do to become an visiting ecuador?</p><p><br></p><p>Sinsirly^ Anyra Moore</p>,A1,3746566,35,J4786464,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,Below N1,I-NE,4470,,,,2021-06-25,2-I-MM
258,TRAVEL,<p>Hola^ agent</p><p>Agente necesito informacion sobre el ecuador quiero visitario que tal esta el tiempo y como es como vivir alli?</p>,A1,3746560,30,G4786430,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,I1,I-SE,3389,,,,2021-06-25,2-I-MM
259,TRAVEL,<p>que es weather?</p><p>que time es it</p>,A1,3746581,29,L4786479,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,Below N1,I-NE,3389,,,,2021-06-25,3-I-SE
260,TRAVEL,<p>i only stayed here so idk</p>,A1,3746575,16,U4786473,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,Below N1,I-NE,4456,,,,2021-06-25,4-I-NE
261,TRAVEL,<p>hola como esta^ mi gustaria saver que pueden ser buenos lugaras para visitar en Ecuador y que son actividases que yo o mis amigos puderamos hacer^ que son las comicdas tipicas de Ecuador y como es la cultura?</p>,A1,3746572,14,L4786470,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,I1,I-MM,3400,,,,2021-06-25,2-I-MM
262,TRAVEL,<p>Hola. Yo soy Haya. Que comer es en Ecuador? Quien es muy best dia en visitar? Porque yo soy visitar Ecuador?</p>,A1,3746569,16,U4786467,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N4,I-SE,3389,,,,2021-06-25,2-I-MM
263,TRAVEL,<p>hola </p><p>i wantes to go on vacationas y woulda like somese imfomationas on this pretter placa porque me gusta wanna have a bueno timese </p>,A1,3746396,13,G4785880,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N3,I-NE,3400,,,,2021-06-25,3-I-SE
264,TRAVEL,,A1,3746384,0,R4785868,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,Below N1,I-NE,4480,,,,2021-06-25,4-I-NE
265,TRAVEL,<p>hola mi llamo^ kennedy mi vistas Eucuador qual es tu es cultras^ qual es tu comer^ qual es tradition es y qual es tu comida.</p>,A1,3746354,33,B4785838,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N2,I-SE,4480,,,,2021-06-25,3-I-SE
266,TRAVEL,<p>Hola^</p><p>mi favorito place yo es la in agua and swim </p>,A1,3746509,9,C4786373,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N3,I-NE,3400,,,,2021-06-25,4-I-NE
267,TRAVEL,<p>Hola^ I am  visiting spain and i would like to know more about the places tourists would go more and enjoy more. Where are the popular tourist spots? Do the majority of tourists enjoy this area? Where are good places to eat in spain? Where is the most popular place to eat in spain? What places do tourists usually not go? and why? Is there any laws against photographing in this are? What are you not allowed to do as a tourist in this area? Does this area have a good reputation overall?</p>,A1,3746445,26,P4786047,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N1,I-NE,3400,,,,2021-06-25,2-I-MM
268,TRAVEL,<p>como esta el clima alli? que comen los chicos como tradicion?</p>,A1,3746433,27,V4786035,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,I1,I-MM,3543,,,,2021-06-25,3-I-SE
